"";"unacceptable_antigens";"vpra";"count";"frequency"
"6326";"DQ2 DQ7 DQ4";81;1;0,000145011600928074
"6327";"DQ2 DQ7 DQ8 DQ9";77,81;2;0,000290023201856148
"6328";"DQ2 DQ7 DQ8 DQ9 DQ4";80,48;1;0,000145011600928074
"6329";"DQ2 DQ7 DQ8 DQ9 DQ4";81;1;0,000145011600928074
"6330";"DQ2 DQ7 DQ9";77,81;1;0,000145011600928074
"6331";"DQ2 DQ8 DQ9 DQ4";81;1;0,000145011600928074
"6332";"DQ3";55,58;8;0,00116009280742459
"6333";"DQ3";55,96;22;0,00319025522041763
"6334";"DQ3";56,16;2;0,000290023201856148
"6335";"DQ3";56,66;3;0,000435034802784223
"6336";"DQ3 DQ4";60,19;7;0,00101508120649652
"6337";"DQ4";5,53;1;0,000145011600928074
"6338";"DQ4";5,98;4;0,000580046403712297
"6339";"DQ4";6,27;2;0,000290023201856148
"6340";"DQ4";6,51;15;0,00217517401392111
"6341";"DQ5";31,16;7;0,00101508120649652
"6342";"DQ5";32,96;1;0,000145011600928074
"6343";"DQ5";35,43;1;0,000145011600928074
"6344";"DQ5 DQ2";62,42;1;0,000145011600928074
"6345";"DQ5 DQ2";63,13;1;0,000145011600928074
"6346";"DQ5 DQ2 DQ4";63,98;1;0,000145011600928074
"6347";"DQ5 DQ3";75,31;1;0,000145011600928074
"6348";"DQ5 DQ4";36,51;1;0,000145011600928074
"6349";"DQ5 DQ6";66,33;12;0,00174013921113689
"6350";"DQ5 DQ6";67,71;2;0,000290023201856148
"6351";"DQ5 DQ6";67,82;3;0,000435034802784223
"6352";"DQ5 DQ6";68,37;4;0,000580046403712297
"6353";"DQ5 DQ6 DQ2";84,83;2;0,000290023201856148
"6354";"DQ5 DQ6 DQ4";69,77;1;0,000145011600928074
"6355";"DQ5 DQ6 DQ4";71,62;1;0,000145011600928074
"6356";"DQ5 DQ6 DQ7 DQ8 DQ9";94,01;1;0,000145011600928074
"6357";"DQ5 DQ6 DQ7 DQ8 DQ9";94,89;2;0,000290023201856148
"6358";"DQ5 DQ6 DQ8 DQ9";94,01;1;0,000145011600928074
"6359";"DQ5 DQ6 DQ8 DQ9 DQ4";95,17;1;0,000145011600928074
"6360";"DQ5 DQ6 DQ8 DQ9 DQ4";96,32;1;0,000145011600928074
"6361";"DQ5 DQ8 DQ4";51,94;1;0,000145011600928074
"6362";"DQ6";41,51;1;0,000145011600928074
"6363";"DQ6";42,66;2;0,000290023201856148
"6364";"DQ6";43,83;15;0,00217517401392111
"6365";"DQ6";43,89;1;0,000145011600928074
"6366";"DQ6 DQ2";68,77;1;0,000145011600928074
"6367";"DQ6 DQ3";82,59;1;0,000145011600928074
"6368";"DQ6 DQ3";83,32;2;0,000290023201856148
"6369";"DQ6 DQ4";48,59;1;0,000145011600928074
"6370";"DQ6 DQ7 DQ8 DQ9 DQ4";85,63;1;0,000145011600928074
"6371";"DQ6 DQ8";83,32;1;0,000145011600928074
"6372";"DQ6 DQ8 DQ4";85,63;1;0,000145011600928074
"6373";"DQ6 DQ8 DQ9";62,3;1;0,000145011600928074
"6374";"DQ6 DQ8 DQ9";83,32;5;0,000725058004640371
"6375";"DQ6 DQ8 DQ9 DQ4";55;1;0,000145011600928074
"6376";"DQ7";14;3;0,000435034802784223
"6377";"DQ7";35,97;8;0,00116009280742459
"6378";"DQ7";36,7;4;0,000580046403712297
"6379";"DQ7";55,96;34;0,00493039443155452
"6380";"DQ7";56,16;1;0,000145011600928074
"6381";"DQ7 DQ4";20,08;1;0,000145011600928074
"6382";"DQ7 DQ4";60,19;3;0,000435034802784223
"6383";"DQ7 DQ8 DQ9";55,58;2;0,000290023201856148
"6384";"DQ7 DQ8 DQ9";55,96;9;0,00130510440835267
"6385";"DQ7 DQ8 DQ9";56,16;2;0,000290023201856148
"6386";"DQ7 DQ8 DQ9";56,66;1;0,000145011600928074
"6387";"DQ7 DQ8 DQ9 DQ4";60,19;2;0,000290023201856148
"6388";"DQ7 DQ9";42,5;1;0,000145011600928074
"6389";"DQ7 DQ9";43,47;1;0,000145011600928074
"6390";"DQ7 DQ9";55,96;1;0,000145011600928074
"6391";"DQ8";17,5;2;0,000290023201856148
"6392";"DQ8";17,79;1;0,000145011600928074
"6393";"DQ8";55,96;8;0,00116009280742459
"6394";"DQ8 DQ9";25,25;3;0,000435034802784223
"6395";"DQ8 DQ9";55,96;8;0,00116009280742459
"6396";"DQ8 DQ9";56,16;1;0,000145011600928074
"6397";"DQ8 DQ9 DQ4";60,19;1;0,000145011600928074
"6398";"DQ9";8,13;1;0,000145011600928074
"6399";"DQ9";8,47;1;0,000145011600928074
"6400";"DQ9";55,96;2;0,000290023201856148
"6401";"DR1";20,17;14;0,00203016241299304
"6402";"DR1";20,61;6;0,000870069605568445
"6403";"DR1";21,16;1;0,000145011600928074
"6404";"DR1";21,75;1;0,000145011600928074
"6405";"DR1 DQ1";67,82;2;0,000290023201856148
"6406";"DR1 DQ1 DQ8 DQ9 DQ4";95,96;1;0,000145011600928074
"6407";"DR1 DQ5";32,15;1;0,000145011600928074
"6408";"DR1 DQ5";33,17;1;0,000145011600928074
"6409";"DR1 DQ5 DQ6";67,18;2;0,000290023201856148
"6410";"DR1 DQ5 DQ6 DQ4";71,15;1;0,000145011600928074
"6411";"DR1 DQ5 DQ6 DQ8 DQ9 DQ4";95,57;1;0,000145011600928074
"6412";"DR1 DQ6";58,71;1;0,000145011600928074
"6413";"DR1 DR10";21,85;1;0,000145011600928074
"6414";"DR1 DR10";22,13;1;0,000145011600928074
"6415";"DR1 DR10";22,85;1;0,000145011600928074
"6416";"DR1 DR10";23,45;1;0,000145011600928074
"6417";"DR1 DR10 DR51";49,45;1;0,000145011600928074
"6418";"DR1 DR11";41,58;1;0,000145011600928074
"6419";"DR1 DR12 DR7 DR9 DQ2";59,42;1;0,000145011600928074
"6420";"DR1 DR13";41,91;1;0,000145011600928074
"6421";"DR1 DR13 DR8";47,4;1;0,000145011600928074
"6422";"DR1 DR14";25,94;1;0,000145011600928074
"6423";"DR1 DR14 DR10 DQ5 DQ6 DQ4";71,01;1;0,000145011600928074
"6424";"DR1 DR15";42,15;1;0,000145011600928074
"6425";"DR1 DR15";43,65;1;0,000145011600928074
"6426";"DR1 DR15 DR16";46,74;1;0,000145011600928074
"6427";"DR1 DR15 DR16 DR10";49,32;1;0,000145011600928074
"6428";"DR1 DR15 DR16 DR11 DR12 DR8";69,34;1;0,000145011600928074
"6429";"DR1 DR15 DR16 DR17 DR18 DR11 DR12 DR13 DR14 DR8 DR10";92,89;1;0,000145011600928074
"6430";"DR1 DR15 DR16 DR17 DR18 DR4 DR11 DR12 DR13 DR14 DR8 DR9 DR10";98,84;1;0,000145011600928074
"6431";"DR1 DR15 DR16 DR17 DR18 DR4 DR11 DR12 DR13 DR14 DR8 DR9 DR10 DR51 DR52";98,8;1;0,000145011600928074
"6432";"DR1 DR15 DR16 DR3 DR8 DR9 DR10 DR51 DQ4";69,5;1;0,000145011600928074
"6433";"DR1 DR15 DR16 DR4 DR11 DR12 DR7 DR9 DR10 DR53 DQ2 DQ7 DQ8 DQ9 DQ4";97,96;1;0,000145011600928074
"6434";"DR1 DR15 DR16 DR4 DR14 DR10 DR51 DQ5 DQ6";81,46;1;0,000145011600928074
"6435";"DR1 DR15 DR16 DR4 DR14 DR7 DR9 DR10 DR51 DR53";82,45;1;0,000145011600928074
"6436";"DR1 DR15 DR16 DR4 DR7 DR9 DR10";78,47;1;0,000145011600928074
"6437";"DR1 DR15 DR16 DR4 DR7 DR9 DR10 DQ8 DQ9";91,57;1;0,000145011600928074
"6438";"DR1 DR15 DR16 DR4 DR7 DR9 DR10 DR53 DQ6 DQ2 DQ8 DQ9 DQ4";99,75;1;0,000145011600928074
"6439";"DR1 DR15 DR16 DR4 DR9 DR10 DR51 DQ7 DQ8 DQ9";86,08;1;0,000145011600928074
"6440";"DR1 DR15 DR16 DR5 DR8 DR9 DR10";72,84;1;0,000145011600928074
"6441";"DR1 DR15 DR16 DR7";62,99;1;0,000145011600928074
"6442";"DR1 DR15 DR16 DR9";48,16;1;0,000145011600928074
"6443";"DR1 DR15 DR16 DR9 DR10";49,44;2;0,000290023201856148
"6444";"DR1 DR15 DR16 DR9 DR10 DQ5 DQ6";68,81;1;0,000145011600928074
"6445";"DR1 DR15 DR17 DR18 DR11 DR12 DR13 DR14 DR8 DR9 DR10 DQ5 DQ6 DQ4";93,55;1;0,000145011600928074
"6446";"DR1 DR15 DR17 DR4 DR9 DR10 DR51 DR53";85,59;1;0,000145011600928074
"6447";"DR1 DR15 DR3 DR4 DR12 DR14 DR7 DR9 DR10 DR51 DR53 DQ1 DQ2 DQ8 DQ9 DQ4";100;1;0,000145011600928074
"6448";"DR1 DR15 DR4 DR11 DR12 DR7 DR9 DR10 DR53";87,84;1;0,000145011600928074
"6449";"DR1 DR15 DR4 DR11 DR14 DR9 DR10 DR53 DQ7 DQ8 DQ9";86,46;1;0,000145011600928074
"6450";"DR1 DR15 DR4 DR14 DR9 DR10 DR51 DQ5 DQ6 DQ4";84,38;1;0,000145011600928074
"6451";"DR1 DR15 DR4 DR9 DR10";64,09;1;0,000145011600928074
"6452";"DR1 DR15 DR9 DR10 DQ1 DQ4";72,63;1;0,000145011600928074
"6453";"DR1 DR15 DR9 DR10 DR51 DQ5 DQ6";68,71;1;0,000145011600928074
"6454";"DR1 DR16 DR11 DR12 DR13 DR8 DR10 DQ5 DQ6 DQ2 DQ7 DQ4";99,94;1;0,000145011600928074
"6455";"DR1 DR16 DR4 DR7 DQ2 DQ3";88,68;1;0,000145011600928074
"6456";"DR1 DR17";39,6;1;0,000145011600928074
"6457";"DR1 DR17 DQ5";50,74;1;0,000145011600928074
"6458";"DR1 DR17 DQ5 DQ2";62,66;1;0,000145011600928074
"6459";"DR1 DR17 DR18 DR13 DQ5 DQ6";80,2;1;0,000145011600928074
"6460";"DR1 DR17 DR18 DR5 DR6 DR8";80,55;1;0,000145011600928074
"6461";"DR1 DR2 DR10 DQ1 DQ4";71,7;1;0,000145011600928074
"6462";"DR1 DR2 DR12 DR7 DQ6";78,48;1;0,000145011600928074
"6463";"DR1 DR2 DR3 DR4 DR12 DR6 DR7 DR8 DR9 DR10 DR51 DQ1";98,43;1;0,000145011600928074
"6464";"DR1 DR2 DR3 DR4 DR5 DR6 DR7 DR9 DR10 DR51 DR52 DR53 DQ1 DQ2 DQ3";99,95;1;0,000145011600928074
"6465";"DR1 DR2 DR3 DR4 DR5 DR6 DR8 DR9 DR10";98,41;1;0,000145011600928074
"6466";"DR1 DR2 DR3 DR4 DR5 DR6 DR8 DR9 DR10";98,51;1;0,000145011600928074
"6467";"DR1 DR2 DR3 DR4 DR5 DR6 DR8 DR9 DR10 DR51 DR52 DQ1 DQ4";98,81;1;0,000145011600928074
"6468";"DR1 DR2 DR3 DR4 DR5 DR6 DR8 DR9 DR10 DR51 DR52 DQ3 DQ4";99,2;1;0,000145011600928074
"6469";"DR1 DR2 DR3 DR4 DR6 DR7 DR8 DR9 DR10 DR51 DR52 DQ2";97,76;1;0,000145011600928074
"6470";"DR1 DR2 DR3 DR5 DR6 DR7 DR8 DR9 DR10 DR51 DR52 DQ1 DQ4";98,09;1;0,000145011600928074
"6471";"DR1 DR2 DR3 DR5 DR6 DR8 DR10 DR51 DR52";93,25;1;0,000145011600928074
"6472";"DR1 DR2 DR4 DR5 DR6 DR8 DR10 DR51";94,38;1;0,000145011600928074
"6473";"DR1 DR2 DR4 DR5 DR6 DR8 DR9 DR10 DQ1 DQ3 DQ4";96,23;1;0,000145011600928074
"6474";"DR1 DR2 DR4 DR5 DR6 DR8 DR9 DR10 DQ6 DQ3 DQ4";96,23;1;0,000145011600928074
"6475";"DR1 DR2 DR4 DR7 DR9 DR10 DQ6";88,79;1;0,000145011600928074
"6476";"DR1 DR2 DR4 DR7 DR9 DR10 DR51 DR53";79,69;1;0,000145011600928074
"6477";"DR1 DR2 DR4 DR7 DR9 DR10 DR51 DR53 DQ2 DQ3 DQ4";97,93;1;0,000145011600928074
"6478";"DR1 DR2 DR4 DR9 DR10 DQ3";85,19;1;0,000145011600928074
"6479";"DR1 DR2 DR5 DR9 DR10 DR51";69,1;1;0,000145011600928074
"6480";"DR1 DR2 DR51 DQ6";62,68;1;0,000145011600928074
"6481";"DR1 DR2 DR9 DQ2 DQ4";77,03;1;0,000145011600928074
"6482";"DR1 DR2 DR9 DR10 DR51";50,7;1;0,000145011600928074
"6483";"DR1 DR2 DR9 DR10 DR51 DQ1 DQ4";72,74;1;0,000145011600928074
"6484";"DR1 DR2 DR9 DR10 DR51 DQ9";85,86;1;0,000145011600928074
"6485";"DR1 DR3 DR11 DR6 DR10 DR52 DQ1 DQ2";94,3;1;0,000145011600928074
"6486";"DR1 DR4";41,75;5;0,000725058004640371
"6487";"DR1 DR4";42,54;2;0,000290023201856148
"6488";"DR1 DR4 DR10";43,16;1;0,000145011600928074
"6489";"DR1 DR4 DR10";43,83;2;0,000290023201856148
"6490";"DR1 DR4 DR10 DQ7";71,83;1;0,000145011600928074
"6491";"DR1 DR4 DR11 DR12 DR7 DR9 DR10 DR53 DQ7";78,57;1;0,000145011600928074
"6492";"DR1 DR4 DR11 DR13 DR9 DR51 DQ4";78,25;1;0,000145011600928074
"6493";"DR1 DR4 DR11 DR7 DR9";75,39;1;0,000145011600928074
"6494";"DR1 DR4 DR14";46,72;1;0,000145011600928074
"6495";"DR1 DR4 DR14";46,98;1;0,000145011600928074
"6496";"DR1 DR4 DR14 DR7 DR9 DR10";65,92;1;0,000145011600928074
"6497";"DR1 DR4 DR51 DQ2 DQ7 DQ8 DQ9 DQ4";89,15;1;0,000145011600928074
"6498";"DR1 DR4 DR53";42,54;1;0,000145011600928074
"6499";"DR1 DR4 DR7 DR9 DR10 DQ5 DQ6 DQ7 DQ8 DQ9";97,84;1;0,000145011600928074
"6500";"DR1 DR4 DR7 DR9 DR10 DR53 DQ2";73,65;1;0,000145011600928074
"6501";"DR1 DR4 DR9";43,97;2;0,000290023201856148
"6502";"DR1 DR4 DR9 DR10 DR51";45,24;1;0,000145011600928074
"6503";"DR1 DR4 DR9 DR10 DR51 DR53 DQ8 DQ9";70,13;1;0,000145011600928074
"6504";"DR1 DR7 DR10 DQ5";51,85;1;0,000145011600928074
"6505";"DR1 DR7 DR51";63,36;1;0,000145011600928074
"6506";"DR1 DR7 DR9 DR10";43,78;1;0,000145011600928074
"6507";"DR1 DR9";21,93;1;0,000145011600928074
"6508";"DR1 DR9";22,23;2;0,000290023201856148
"6509";"DR1 DR9 DQ5";34,72;1;0,000145011600928074
"6510";"DR1 DR9 DR10";23,74;3;0,000435034802784223
"6511";"DR1 DR9 DR10";24,55;1;0,000145011600928074
"6512";"DR1 DR9 DR10 DR51 DR53 DQ5 DQ6 DQ2 DQ8 DQ9 DQ4";99,83;1;0,000145011600928074
"6513";"DR1 DR9 DR52";78,31;1;0,000145011600928074
"6514";"DR10";1,74;6;0,000870069605568445
"6515";"DR10";1,8;3;0,000435034802784223
"6516";"DR10";1,92;1;0,000145011600928074
"6517";"DR10 DQ2";36,32;1;0,000145011600928074
"6518";"DR10 DQ5 DQ6";66,35;1;0,000145011600928074
"6519";"DR11";22,98;9;0,00130510440835267
"6520";"DR11";23,44;1;0,000145011600928074
"6521";"DR11";23,73;9;0,00130510440835267
"6522";"DR11";24,29;2;0,000290023201856148
"6523";"DR11 DQ2 DQ7 DQ4";81,17;1;0,000145011600928074
"6524";"DR11 DQ3";55,68;4;0,000580046403712297
"6525";"DR11 DQ3";56,17;1;0,000145011600928074
"6526";"DR11 DQ6";60,56;2;0,000290023201856148
"6527";"DR11 DQ6 DQ8 DQ9";83,39;1;0,000145011600928074
"6528";"DR11 DQ7";36,88;3;0,000435034802784223
"6529";"DR11 DQ7";56,17;1;0,000145011600928074
"6530";"DR11 DQ7 DQ8";56,17;1;0,000145011600928074
"6531";"DR11 DQ7 DQ8 DQ9";56,17;1;0,000145011600928074
"6532";"DR11 DR10 DR53 DQ4";62,21;1;0,000145011600928074
"6533";"DR11 DR12 DQ2 DQ3 DQ4";81,76;1;0,000145011600928074
"6534";"DR11 DR12 DQ3";56,25;1;0,000145011600928074
"6535";"DR11 DR12 DQ7";36,25;1;0,000145011600928074
"6536";"DR11 DR12 DR13 DR7 DR8 DR9";68,53;1;0,000145011600928074
"6537";"DR11 DR12 DR7 DR8";51,21;1;0,000145011600928074
"6538";"DR11 DR13";44,31;2;0,000290023201856148
"6539";"DR11 DR13";44,84;2;0,000290023201856148
"6540";"DR11 DR53";57,75;1;0,000145011600928074
"6541";"DR11 DR6";49,15;1;0,000145011600928074
"6542";"DR11 DR7";42,98;2;0,000290023201856148
"6543";"DR11 DR7 DQ2";57,56;1;0,000145011600928074
"6544";"DR11 DR7 DR8 DR9";49,48;1;0,000145011600928074
"6545";"DR11 DR7 DR9 DQ4";48,35;1;0,000145011600928074
"6546";"DR11 DR8";29,04;3;0,000435034802784223
"6547";"DR11 DR8";30,09;2;0,000290023201856148
"6548";"DR11 DR8 DQ7 DQ8 DQ9";60,41;1;0,000145011600928074
"6549";"DR11 DR8 DR52";70,09;1;0,000145011600928074
"6550";"DR12";4,09;4;0,000580046403712297
"6551";"DR12";4,37;4;0,000580046403712297
"6552";"DR12 DQ2 DQ7";77,86;1;0,000145011600928074
"6553";"DR12 DQ6";47,22;1;0,000145011600928074
"6554";"DR12 DQ7";16,76;1;0,000145011600928074
"6555";"DR12 DQ7 DQ8 DQ9";56,23;1;0,000145011600928074
"6556";"DR12 DR14 DR53";48,64;1;0,000145011600928074
"6557";"DR12 DR7";25,83;1;0,000145011600928074
"6558";"DR12 DR7";25,87;1;0,000145011600928074
"6559";"DR12 DR7 DR52 DQ2";43,16;1;0,000145011600928074
"6560";"DR12 DR7 DR9";27,12;1;0,000145011600928074
"6561";"DR12 DR7 DR9";27,35;1;0,000145011600928074
"6562";"DR12 DR7 DR9";28,04;1;0,000145011600928074
"6563";"DR12 DR7 DR9 DR52";27,35;1;0,000145011600928074
"6564";"DR12 DR8";11,16;1;0,000145011600928074
"6565";"DR12 DR8 DQ2";43,65;1;0,000145011600928074
"6566";"DR12 DR9";6,12;1;0,000145011600928074
"6567";"DR12 DR9 DQ3";55,61;1;0,000145011600928074
"6568";"DR12 DR9 DR10 DQ2 DQ7 DQ8 DQ9 DQ4";81,83;1;0,000145011600928074
"6569";"DR13";24,29;6;0,000870069605568445
"6570";"DR13";24,57;9;0,00130510440835267
"6571";"DR13 DQ1 DQ3";94,91;1;0,000145011600928074
"6572";"DR13 DQ4";29,64;1;0,000145011600928074
"6573";"DR13 DQ5 DQ6";68,2;1;0,000145011600928074
"6574";"DR13 DQ6";46,1;1;0,000145011600928074
"6575";"DR13 DQ7 DQ9";58,84;1;0,000145011600928074
"6576";"DR13 DR14";29,3;2;0,000290023201856148
"6577";"DR13 DR14";30,06;1;0,000145011600928074
"6578";"DR13 DR14 DQ5 DQ6 DQ3";95,2;1;0,000145011600928074
"6579";"DR13 DR14 DQ7";73,28;1;0,000145011600928074
"6580";"DR13 DR7";43,43;1;0,000145011600928074
"6581";"DR13 DR7 DR9 DQ6 DQ8 DQ9";67,2;1;0,000145011600928074
"6582";"DR14";5,85;3;0,000435034802784223
"6583";"DR14";6,5;4;0,000580046403712297
"6584";"DR14";6,63;2;0,000290023201856148
"6585";"DR14 DR51";5,85;1;0,000145011600928074
"6586";"DR14 DR7 DQ5 DQ2";66,63;1;0,000145011600928074
"6587";"DR14 DR8";12,91;2;0,000290023201856148
"6588";"DR14 DR9";8,21;1;0,000145011600928074
"6589";"DR14 DR9 DQ5 DQ2";61,25;1;0,000145011600928074
"6590";"DR14 DR9 DR10 DR53 DQ5 DQ6 DQ8 DQ9 DQ4";95,38;1;0,000145011600928074
"6591";"DR15";24,93;6;0,000870069605568445
"6592";"DR15";26,21;2;0,000290023201856148
"6593";"DR15 DQ5 DQ6 DQ8 DQ9 DQ4";95,45;1;0,000145011600928074
"6594";"DR15 DQ6";42,16;1;0,000145011600928074
"6595";"DR15 DQ6";44,4;1;0,000145011600928074
"6596";"DR15 DQ8";71,43;1;0,000145011600928074
"6597";"DR15 DR11";44,43;1;0,000145011600928074
"6598";"DR15 DR11 DR12 DR8";54,41;1;0,000145011600928074
"6599";"DR15 DR12";29,76;1;0,000145011600928074
"6600";"DR15 DR16";30,18;1;0,000145011600928074
"6601";"DR15 DR16";31,14;2;0,000290023201856148
"6602";"DR15 DR16 DQ5 DQ6 DQ4";71,69;1;0,000145011600928074
"6603";"DR15 DR16 DQ6";48,83;1;0,000145011600928074
"6604";"DR15 DR16 DQ6 DQ4";53,32;1;0,000145011600928074
"6605";"DR15 DR16 DR11 DR51 DQ2";73,94;1;0,000145011600928074
"6606";"DR15 DR16 DR11 DR51 DQ5 DQ6 DQ4";83,64;1;0,000145011600928074
"6607";"DR15 DR16 DR11 DR8 DR51";55,42;1;0,000145011600928074
"6608";"DR15 DR16 DR12 DR14 DR7 DR9 DR10 DQ6 DQ7 DQ8 DQ9 DQ4";95,2;1;0,000145011600928074
"6609";"DR15 DR16 DR13";51,02;1;0,000145011600928074
"6610";"DR15 DR16 DR17 DR11 DR12 DR13 DR14 DR8 DR52";85,18;1;0,000145011600928074
"6611";"DR15 DR16 DR17 DR18 DR11 DR12 DR13 DR7 DR8";91,35;1;0,000145011600928074
"6612";"DR15 DR16 DR17 DR18 DR4 DR11 DR12 DR13 DR14 DR8 DR52";93,96;1;0,000145011600928074
"6613";"DR15 DR16 DR17 DR4 DR7 DR10 DR51 DQ2 DQ3 DQ4";93,59;1;0,000145011600928074
"6614";"DR15 DR16 DR3 DR11 DR12 DR13 DR14";82,27;1;0,000145011600928074
"6615";"DR15 DR16 DR3 DR11 DR12 DR13 DR14 DR8 DQ3";95,82;1;0,000145011600928074
"6616";"DR15 DR16 DR3 DR4 DR11 DR12 DR13 DR14 DR8 DR52";93,73;1;0,000145011600928074
"6617";"DR15 DR16 DR4 DR11 DR12 DR13 DR8 DQ6 DQ3";87,93;1;0,000145011600928074
"6618";"DR15 DR16 DR4 DR11 DR12 DR51 DQ7 DQ8 DQ9";76,35;1;0,000145011600928074
"6619";"DR15 DR16 DR4 DR52 DQ5 DQ6 DQ4";98,46;1;0,000145011600928074
"6620";"DR15 DR16 DR51";30,24;2;0,000290023201856148
"6621";"DR15 DR16 DR51";30,31;1;0,000145011600928074
"6622";"DR15 DR16 DR7";49,44;1;0,000145011600928074
"6623";"DR15 DR16 DR8";36,94;1;0,000145011600928074
"6624";"DR15 DR16 DR9";32,67;1;0,000145011600928074
"6625";"DR15 DR16 DR9 DR10 DR51";33,41;1;0,000145011600928074
"6626";"DR15 DR17 DR18 DR11 DR12 DR13 DR14 DR8 DR52";82,89;1;0,000145011600928074
"6627";"DR15 DR17 DR4 DR11 DR13 DR7 DR9 DR53 DQ2";94,27;1;0,000145011600928074
"6628";"DR15 DR3";43,15;1;0,000145011600928074
"6629";"DR15 DR3";43,29;1;0,000145011600928074
"6630";"DR15 DR4 DR13 DR7 DR9 DQ6 DQ8 DQ9";77,59;1;0,000145011600928074
"6631";"DR15 DR4 DR7 DR9 DR10";63,75;1;0,000145011600928074
"6632";"DR15 DR51";26,21;1;0,000145011600928074
"6633";"DR15 DR51";30,24;1;0,000145011600928074
"6634";"DR15 DR7 DR9 DQ2";61,11;1;0,000145011600928074
"6635";"DR15 DR8 DQ2 DQ3 DQ4";91,59;1;0,000145011600928074
"6636";"DR15 DR8 DR9";32,32;1;0,000145011600928074
"6637";"DR16";5,56;2;0,000290023201856148
"6638";"DR16";6;4;0,000580046403712297
"6639";"DR16";7,12;1;0,000145011600928074
"6640";"DR16 DR11 DR51";28,41;1;0,000145011600928074
"6641";"DR16 DR12";9,52;1;0,000145011600928074
"6642";"DR16 DR14 DR8 DR9";19,59;1;0,000145011600928074
"6643";"DR16 DR17 DR18 DR11 DR12 DR13 DR14 DR8";72,53;1;0,000145011600928074
"6644";"DR16 DR17 DR18 DR11 DR12 DR13 DR14 DR8 DR52";72,53;1;0,000145011600928074
"6645";"DR16 DR4";29,73;1;0,000145011600928074
"6646";"DR16 DR4";30,99;2;0,000290023201856148
"6647";"DR16 DR4 DQ2";59;1;0,000145011600928074
"6648";"DR16 DR4 DQ7";54,38;1;0,000145011600928074
"6649";"DR16 DR4 DR11 DR12 DR13 DR8 DR51";84,88;1;0,000145011600928074
"6650";"DR16 DR4 DR5 DR13 DR8 DQ1";94,79;1;0,000145011600928074
"6651";"DR16 DR4 DR9";32,52;1;0,000145011600928074
"6652";"DR16 DR5 DR13 DQ7";57,51;1;0,000145011600928074
"6653";"DR16 DR52";71,27;1;0,000145011600928074
"6654";"DR16 DR7";27,06;1;0,000145011600928074
"6655";"DR17 DQ2 DQ7";64,58;1;0,000145011600928074
"6656";"DR17 DQ3";69,91;1;0,000145011600928074
"6657";"DR17 DR11 DR12 DR14";48,46;1;0,000145011600928074
"6658";"DR17 DR11 DR8 DR9";48,15;1;0,000145011600928074
"6659";"DR17 DR13";43,25;1;0,000145011600928074
"6660";"DR17 DR18";20,13;5;0,000725058004640371
"6661";"DR17 DR18";21,73;6;0,000870069605568445
"6662";"DR17 DR18 DQ2";36,48;1;0,000145011600928074
"6663";"DR17 DR18 DR11";41,34;1;0,000145011600928074
"6664";"DR17 DR18 DR11 DR12 DR13 DR14 DR52";65,39;2;0,000290023201856148
"6665";"DR17 DR18 DR11 DR12 DR13 DR14 DR52";66,12;1;0,000145011600928074
"6666";"DR17 DR18 DR11 DR12 DR13 DR14 DR53";87,64;1;0,000145011600928074
"6667";"DR17 DR18 DR11 DR12 DR13 DR14 DR7 DR8";81,29;1;0,000145011600928074
"6668";"DR17 DR18 DR11 DR12 DR13 DR14 DR7 DR8 DR9";82;3;0,000435034802784223
"6669";"DR17 DR18 DR11 DR12 DR13 DR14 DR7 DR8 DR9 DR52";82,42;1;0,000145011600928074
"6670";"DR17 DR18 DR11 DR12 DR13 DR14 DR8";69,6;2;0,000290023201856148
"6671";"DR17 DR18 DR11 DR12 DR13 DR14 DR8";69,94;1;0,000145011600928074
"6672";"DR17 DR18 DR11 DR12 DR13 DR14 DR8";70,06;1;0,000145011600928074
"6673";"DR17 DR18 DR11 DR12 DR13 DR14 DR8 DQ7";85,83;1;0,000145011600928074
"6674";"DR17 DR18 DR11 DR12 DR13 DR14 DR8 DQ7 DQ4";85,91;1;0,000145011600928074
"6675";"DR17 DR18 DR11 DR12 DR13 DR14 DR8 DR52";69,6;2;0,000290023201856148
"6676";"DR17 DR18 DR11 DR12 DR13 DR14 DR8 DR52";70,06;1;0,000145011600928074
"6677";"DR17 DR18 DR11 DR13";59,94;1;0,000145011600928074
"6678";"DR17 DR18 DR11 DR13 DR14";63;1;0,000145011600928074
"6679";"DR17 DR18 DR11 DR13 DR14 DR8";68,04;1;0,000145011600928074
"6680";"DR17 DR18 DR11 DR14 DR8";50,89;1;0,000145011600928074
"6681";"DR17 DR18 DR12 DR13 DR14 DR7 DR8 DR9";71,15;1;0,000145011600928074
"6682";"DR17 DR18 DR13 DR14";45,72;1;0,000145011600928074
"6683";"DR17 DR18 DR13 DR14 DQ8";83,89;1;0,000145011600928074
"6684";"DR17 DR18 DR13 DR14 DR8";50,98;1;0,000145011600928074
"6685";"DR17 DR18 DR4 DR11 DR12 DR13 DR14 DR7 DR8 DR9";91,99;1;0,000145011600928074
"6686";"DR17 DR18 DR4 DR11 DR13 DR14 DR8";81,57;1;0,000145011600928074
"6687";"DR17 DR18 DR52";66,1;1;0,000145011600928074
"6688";"DR17 DR18 DR7 DQ2";40,1;1;0,000145011600928074
"6689";"DR17 DR18 DR8";27,83;1;0,000145011600928074
